"","data_name","model_name","stoc","hype","imp","randnum_train","randnum_split","randnum_stoc","epochs","trials","folds","train_time","hype_time","inf_time","date","best_threshold","best_f1_score","accuracy_nothres_nocal","precision_nothres_nocal","recall_nothres_nocal","f1_nothres_nocal","auc_nothres_nocal","av_prec_nothres_nocal","brier_nothres_nocal","pr_auc_nothres_nocal","true_neg_nothres_nocal","false_pos_nothres_nocal","false_neg_nothres_nocal","true_pos_nothres_nocal","accuracy_nothres_cal","precision_nothres_cal","recall_nothres_cal","f1_nothres_cal","auc_nothres_cal","av_prec_nothres_cal","brier_nothres_cal","pr_auc_nothres_cal","true_neg_nothres_cal","false_pos_nothres_cal","false_neg_nothres_cal","true_pos_nothres_cal","accuracy","precision","recall","f1","auc","av_prec","brier","pr_auc","true_neg","false_pos","false_neg","true_pos","lr_max","batch_size","ESPatience","weight_decay","alpha","gamma","nf","fc_dropout","conv_dropout","ks","kss","conv_layers","hidden_size","rnn_layers","cell_dropout","rnn_dropout","max_depth","eta","subsample","colsample_bytree","n_estimators","min_child_weight","reg_alpha","reg_lambda","epochs.1","n_heads","d_ff","encoder_layers","encoder_dropout","learning_rate_init","prop"
"55","order4_456","InceptionTime",0.1,"True","False",7,3,4,50,200,2,461.338613837957,83195.059685918,27.7542133941315,"20241022-214929",0.8649254,0.999022482893451,0.9999,0.996101364522417,1,0.998046875,0.999996485548223,0.999861572354239,0.0133243267489972,0.999861432128154,19487,2,0,511,0.9999,0.996101364522417,1,0.998046875,0.999996485548223,0.999861572354239,0.000134105844438947,0.999861432128154,19487,2,0,511,0.99995,0.998046875,1,0.999022482893451,0.999996485548223,0.999861572354239,0.000134105844438947,0.999861432128154,19488,1,0,511,0.041136906645493,64,10,0.00120085340836323,0.441240372326287,1.44625240423399,16,0.0477077532704577,0.0427298728388454,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02555
"56","order4_456","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,410.451746086124,170066.703496321,26.4476063009351,"20241015-080049",0.34130308,0.997067448680352,0.9995,0.996039603960396,0.984344422700587,0.990157480314961,0.999970880256704,0.998588179208718,0.014011792045243,0.998586095278506,19487,2,8,503,0.9995,0.996039603960396,0.984344422700587,0.990157480314961,0.999970880256704,0.998588179208718,0.00148441727920916,0.998586095278506,19487,2,8,503,0.99985,0.99609375,0.998043052837573,0.997067448680352,0.999970880256704,0.998588179208718,0.00148441727920916,0.998586095278506,19487,2,1,510,NA,64,10,0.00315103226970358,0.470537279375153,1.50092068408127,NA,0.339288569018102,NA,NA,"[3, 5, 3]","[128, 256, 128]",60,2,0.0444025794376962,0.809354083264994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207291536636841,0.02555
"57","order4_456","XGBoost",0.1,"True","False",8,3,4,50,200,2,4.94623444927856,3951.76942597004,1.02776728384197,"20241023-203444",0.575009882450104,0.945525291828794,0.9737,0.492739593417231,0.996086105675147,0.659326424870466,0.999204830182192,0.972222806340921,0.0234698059560751,0.972182237931379,18965,524,2,509,0.99685,0.917910447761194,0.962818003913894,0.939828080229226,0.999204830182192,0.972222806340921,0.00372739338506786,0.972182237931378,19445,44,19,492,0.9972,0.940038684719536,0.951076320939335,0.945525291828794,0.999204830182192,0.972222806340921,0.00372739338506786,0.972182237931378,19458,31,25,486,NA,NA,5,NA,NA,1.03949665928364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.049784540430467,0.728584590822615,0.868013237512043,582,1,0.279777661027091,0.604207706725195,NA,NA,NA,NA,NA,NA,0.02555
"58","order4_465","InceptionTime",0.1,"True","False",7,3,4,50,200,2,299.637837579008,82527.3404918821,31.2428334909491,"20241022-082442",0.15704873,0.996894409937888,0.9996,1,0.975155279503106,0.987421383647799,0.999999368718353,0.999961688325177,0.00521062038049992,0.999961629063122,19678,0,8,314,0.9996,1,0.975155279503106,0.987421383647799,0.999999368718353,0.999961688325177,0.000597446967337594,0.999961629063122,19678,0,8,314,0.9999,0.996894409937888,0.996894409937888,0.996894409937888,0.999999368718353,0.999961688325177,0.000597446967337594,0.999961629063122,19677,1,1,321,0.0250162863771485,64,10,0.000365234271264254,0.449676338295542,1.45974236221093,16,0.0371214452228282,0.0466782043807322,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161
"59","order4_465","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,197.521059120074,54482.2525875312,11.8202625932172,"20241022-094023",0.03342543,0.990712074303405,0.9963,0.988188976377953,0.779503105590062,0.871527777777778,0.996827336262901,0.979133648783238,0.00567824432146461,0.978730869476242,19675,3,71,251,0.9963,0.988188976377953,0.779503105590062,0.871527777777778,0.996827336262901,0.979133648783238,0.00277545832850205,0.978730869476242,19675,3,71,251,0.9997,0.987654320987654,0.993788819875776,0.990712074303406,0.996827336262901,0.979133648783238,0.00277545832850205,0.978730869476242,19674,4,2,320,0.0223612991615908,64,10,0.00365353776002364,0.465340246699311,1.12375780010052,NA,0.242149111740666,NA,NA,"[3, 5, 7]","[128, 256, 128]",80,2,0.36862213021675,0.809574592043842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161
"60","order4_465","XGBoost",0.1,"True","False",7,3,4,50,200,2,13.6911468617618,17213.4251552806,1.12114519625902,"20241023-084654",0.518025934696198,0.925696594427245,0.9709,0.356194690265487,1,0.525285481239804,0.999399177692527,0.963087015305298,0.0270902157553191,0.962990513337396,19096,582,0,322,0.99745,0.911854103343465,0.93167701863354,0.921658986175115,0.999399177692527,0.963087015305299,0.00297132434824811,0.962990513337396,19649,29,22,300,0.9976,0.922839506172839,0.928571428571429,0.925696594427245,0.999399177692527,0.963087015305299,0.00297132434824811,0.962990513337396,19653,25,23,299,NA,NA,10,NA,NA,0.506761926180587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0277408506458816,0.810933940526897,0.697815917901968,608,1,0.677234902753441,1.54680271961539,NA,NA,NA,NA,NA,NA,0.0161
"61","order4_645","InceptionTime",0.1,"True","False",7,3,4,50,200,2,105.971708698664,35224.6187552819,10.9705232828856,"20241015-202912",0.61602396,0.997214484679666,0.9999,1,0.994444444444444,0.997214484679666,0.999994342611451,0.999719395685723,0.0254344777637245,0.999719040287741,19640,0,2,358,0.9999,1,0.994444444444444,0.997214484679666,0.99999434261145,0.999719395685723,0.000133808721870415,0.999719040287741,19640,0,2,358,0.9999,1,0.994444444444444,0.997214484679666,0.99999434261145,0.999719395685723,0.000133808721870415,0.999719040287741,19640,0,2,358,NA,256,10,0.00415760745262364,0.169424745820655,1.12915692818327,16,0.306065115027816,0.123463081375008,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544994684315029,0.018
"62","order4_645","InceptionTime",0.1,"True","False",8,3,4,50,200,2,88.639893812011,45807.717908013,15.47316326492,"20241102-201205",0.739592,0.995850622406639,0.9996,0.978260869565217,1,0.989010989010989,0.999994484046164,0.999686551400883,0.0361488835166153,0.999686047716548,19632,8,0,360,0.9996,0.978260869565217,1,0.989010989010989,0.999994484046164,0.999686551400884,0.000337799139929046,0.999686047716548,19632,8,0,360,0.99985,0.991735537190083,1,0.995850622406639,0.999994484046164,0.999686551400884,0.000337799139929046,0.999686047716548,19637,3,0,360,0.0544994684315029,256,10,0.00415760745262364,0.169424745820655,1.12915692818327,16,0.306065115027816,0.123463081375008,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018
"63","order4_645","InceptionTime",0.1,"True","False",9,3,4,50,200,2,108.305613192031,68188.4909835299,10.5245268450817,"20241103-114115",0.3547298,0.994459833795014,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999997595609866,0.999869993651339,0.0252676975596341,0.999869814166713,19637,3,2,358,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999997595609867,0.999869993651339,0.000200846609410366,0.999869814166713,19637,3,2,358,0.9998,0.99171270718232,0.997222222222222,0.994459833795014,0.999997595609867,0.999869993651339,0.000200846609410366,0.999869814166713,19637,3,1,359,0.0544994684315029,256,10,0.00415760745262364,0.169424745820655,1.12915692818327,16,0.306065115027816,0.123463081375008,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018
"64","order4_645","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,790.362390039954,68139.5424185139,57.1021313867532,"20241015-202616",0.93150526,0.997229916897507,0.99965,0.980926430517711,1,0.990371389270977,0.999988826657615,0.999351930818911,0.0251023190197039,0.999350847407784,19633,7,0,360,0.99965,0.980926430517711,1,0.990371389270977,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19633,7,0,360,0.9999,0.994475138121547,1,0.997229916897507,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19638,2,0,360,NA,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,0.0050403868889677,0.018
"65","order4_645","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,333.145771493204,61582.5728656179,16.4027540748939,"20241016-080351",0.93150526,0.997229916897507,0.99965,0.980926430517711,1,0.990371389270977,0.999988826657615,0.999351930818911,0.0251023190197039,0.999350847407784,19633,7,0,360,0.99965,0.980926430517711,1,0.990371389270977,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19633,7,0,360,0.9999,0.994475138121547,1,0.997229916897507,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19638,2,0,360,NA,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,0.0050403868889677,0.018
"66","order4_645","LSTMAttention",0.1,"True","False",8,3,4,50,200,2,982.89295410004,104667.822910362,97.6625290199881,"20241103-084918",0.8815265,1,1,1,1,1,1,1,0.0249128702903718,1,19640,0,0,360,1,1,1,1,1,1,3.56968689911493e-05,1,19640,0,0,360,1,1,1,1,1,1,3.56968689911493e-05,1,19640,0,0,360,0.0050403868889677,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,NA,0.018
"67","order4_645","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,308.313625736046,86785.6064619269,16.7452260589926,"20241101-082451",0.1957196,0.998609179415855,0.9999,1,0.994444444444444,0.997214484679666,0.99967823602625,0.997601728863588,0.0253248768992362,0.997601273610905,19640,0,2,358,0.9999,1,0.994444444444444,0.997214484679666,0.99967823602625,0.997601728863588,0.000111842614770686,0.997601273610905,19640,0,2,358,0.99995,1,0.997222222222222,0.998609179415855,0.99967823602625,0.997601728863588,0.000111842614770686,0.997601273610905,19640,0,1,359,0.0050403868889677,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,NA,0.018
"68","order4_645","MLSTMFCN",0.1,"True","False",9,3,4,50,200,2,409.004375284072,55464.60548894,16.671776921954,"20241101-102334",0.10804124,0.984572230014025,0.99905,0.997084548104956,0.95,0.972972972972973,0.993067577506223,0.986073182522536,0.00327233589695551,0.986069931551544,19639,1,18,342,0.99905,0.997084548104956,0.95,0.972972972972973,0.993067577506223,0.986073182522536,0.000955383307700646,0.986069931551544,19639,1,18,342,0.99945,0.994334277620397,0.975,0.984572230014025,0.993067577506223,0.986073182522536,0.000955383307700646,0.986069931551544,19638,2,9,351,0.0143541650914512,64,10,0.0078797794322256,0.453904097070711,1.05685075484475,NA,0.0700793624089657,NA,NA,"[3, 5, 3]","[128, 256, 256]",60,3,0.366873381150743,0.240919979239499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018
"69","order4_645","ResNet",0.1,"True","False",8,3,4,50,200,2,197.023559625959,73264.758631794,10.1585499810753,"20241102-102849",0.3640054,0.993065187239945,0.99965,0.991643454038997,0.988888888888889,0.990264255910987,0.999991513917176,0.999566728764671,0.0034633844984865,0.999566163170641,19637,3,4,356,0.99965,0.991643454038997,0.988888888888889,0.990264255910987,0.999991513917176,0.999566728764671,0.000290484053663665,0.999566163170641,19637,3,4,356,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999991513917176,0.999566728764671,0.000290484053663665,0.999566163170641,19637,3,2,358,0.0150398139823162,64,10,0.00101191641571897,0.381063679047966,1.10599700521823,32,0.0357867336216195,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018
"70","order4_645","XGBoost",0.1,"True","False",8,3,4,50,200,2,14.9192182151601,3794.78776198998,1.0887130596675,"20241023-185105",0.466761559247971,0.922222222222222,0.97955,0.467889908256881,0.991666666666667,0.63579697239537,0.998770932337633,0.946216509209738,0.0211158944876807,0.94602662615575,19234,406,3,357,0.99685,0.923076923076923,0.9,0.911392405063291,0.998770932337633,0.946216509209738,0.00341208691957606,0.94602662615575,19613,27,36,324,0.9972,0.922222222222222,0.922222222222222,0.922222222222222,0.998770932337633,0.946216509209738,0.00341208691957606,0.94602662615575,19612,28,28,332,NA,NA,10,NA,NA,0.03959947591638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.022125092778721,0.867320770094471,0.950497775467138,761,1,0.293961539949076,0.438670479827286,NA,NA,NA,NA,NA,NA,0.018
"71","order4_645","XGBoost",0.1,"True","False",9,3,4,50,200,2,48.5114273389918,11725.432998144,0.399210032017436,"20241030-092050",0.448027640581131,0.916552667578659,0.9796,0.468503937007874,0.991666666666667,0.636363636363636,0.998669665082598,0.940652812842939,0.0207913242006131,0.940387031881943,19235,405,3,357,0.9966,0.907821229050279,0.902777777777778,0.905292479108635,0.998669665082598,0.940652812842939,0.0035728152996653,0.940387031881943,19607,33,35,325,0.99695,0.902964959568733,0.930555555555556,0.916552667578659,0.998669665082598,0.940652812842939,0.0035728152996653,0.940387031881943,19604,36,25,335,NA,NA,10,NA,NA,0.03959947591638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.022125092778721,0.867320770094471,0.950497775467138,761,1,0.293961539949076,0.438670479827286,NA,NA,NA,NA,NA,NA,0.018
"72","repeat_var6_r3","InceptionTime",0.1,"True","False",7,3,4,50,200,2,172.688762594946,43492.6153630824,12.5875435997732,"20241015-080130",0.8131948,0.999471179270227,0.99975,0.995785036880927,0.998942917547569,0.997361477572559,0.999996837740118,0.999939926520649,0.161156881117148,0.999939896543863,19050,4,1,945,0.99975,0.995785036880927,0.998942917547569,0.997361477572559,0.999996837740118,0.999939926520649,0.00224265258481027,0.999939896543863,19050,4,1,945,0.99995,1,0.998942917547569,0.999471179270227,0.999996837740118,0.999939926520649,0.00224265258481027,0.999939896543863,19054,0,1,945,NA,128,10,0.00648321735764653,0.125998100450372,1.37834653942397,32,0.247190209066648,0.0176153412783838,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0966147551623674,0.0473
"73","repeat_var6_r4","InceptionTime",0.1,"True","False",8,3,4,50,200,2,160.33490084298,76986.722445735,8.64040180307347,"20241101-121220",0.40112576,0.994495412844037,0.99975,1,0.981751824817518,0.990791896869245,0.999997224752836,0.999804591885302,0.00619330336742095,0.999804241828479,19726,0,5,269,0.99975,1,0.981751824817518,0.990791896869245,0.999997224752836,0.999804591885302,0.000351646549477123,0.999804241828479,19726,0,5,269,0.99985,1,0.989051094890511,0.994495412844037,0.999997224752836,0.999804591885302,0.000351646549477123,0.999804241828479,19726,0,3,271,0.0193345772707737,128,10,0.00939656790914406,0.461405575986141,1.66953248811793,128,0.047321617028497,0.0545175986385956,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137
"74","repeat_var6_r4","InceptionTime",0.1,"True","False",9,3,4,50,200,2,242.543917125906,62477.898451671,10.2700481839711,"20241101-102543",0.0811361,0.988970588235294,0.99905,1,0.930656934306569,0.964083175803403,0.999972987594275,0.998530335030222,0.00713234209287933,0.998528258774491,19726,0,19,255,0.99905,1,0.930656934306569,0.964083175803403,0.999972987594275,0.998530335030222,0.000906700884131071,0.998528258774491,19726,0,19,255,0.9997,0.996296296296296,0.981751824817518,0.988970588235294,0.999972987594275,0.998530335030222,0.000906700884131071,0.998528258774491,19725,1,5,269,0.0193345772707737,128,10,0.00939656790914406,0.461405575986141,1.66953248811793,128,0.047321617028497,0.0545175986385956,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137
"75","repeat_var6_r4","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,268.408811974805,38955.6210988541,11.9215448619798,"20241015-125427",0.09080415,0.998178506375228,0.9999,0.996350364963504,0.996350364963504,0.996350364963504,0.999999814983523,0.999986728599867,0.00860203742368125,0.999986704381984,19725,1,1,273,0.9999,0.996350364963504,0.996350364963504,0.996350364963504,0.999999814983522,0.999986728599867,7.63909952948168e-05,0.999986704381984,19725,1,1,273,0.99995,0.996363636363636,1,0.998178506375228,0.999999814983522,0.999986728599867,7.63909952948168e-05,0.999986704381984,19725,1,0,274,NA,128,10,0.00335935083582001,0.366050206436688,1.36859647602912,NA,0.258859051312639,NA,NA,NA,NA,64,1,NA,0.0451377210821735,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,512,2,0.14982897999237,0.00224702567076647,0.0137
"76","repeat_var6_r4","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,449.988566754968,52180.575960299,34.9106508720433,"20241102-103347",0.9573159,1,1,1,1,1,1,1,0.0082261867270938,1,19726,0,0,274,1,1,1,1,1,1,1.50133949312768e-05,1,19726,0,0,274,1,1,1,1,1,1,1.50133949312768e-05,1,19726,0,0,274,0.00224702567076647,128,10,0.00335935083582001,0.366050206436688,1.36859647602912,NA,0.258859051312639,NA,NA,NA,NA,64,1,NA,0.0451377210821735,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,512,2,0.14982897999237,NA,0.0137
"77","repeat_var6_r4","MLSTMFCN",0.1,"True","False",9,3,4,50,200,2,221.949977434939,86082.5604196221,17.3005953610409,"20241030-091221",0.4417878,1,0.9999,1,0.992700729927007,0.996336996336996,1,1,0.012489427596733,1,19726,0,2,272,0.9999,1,0.992700729927007,0.996336996336996,1,1,0.000319909541288637,1,19726,0,2,272,1,1,1,1,1,1,0.000319909541288637,1,19726,0,0,274,0.0113610963356905,64,10,0.00346525707787774,0.48472579284517,2.23069532832675,NA,0.157345619616195,NA,NA,"[3, 5, 7]","[64, 128, 64]",60,3,0.141743393911358,0.146796382303699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137
"78","repeat_var6_r4","ResNet",0.1,"True","False",7,3,4,50,200,2,260.583836917765,177697.783509151,46.0439892960712,"20241016-091426",0.47826,0.998178506375228,0.9999,0.996350364963504,0.996350364963504,0.996350364963504,0.999999814983522,0.999986728599867,0.0446953188876533,0.999986704381984,19725,1,1,273,0.9999,0.996350364963504,0.996350364963504,0.996350364963504,0.999999814983522,0.999986728599867,0.000144009572741954,0.999986704381984,19725,1,1,273,0.99995,0.996363636363636,1,0.998178506375228,0.999999814983522,0.999986728599867,0.000144009572741954,0.999986704381984,19725,1,0,274,NA,128,10,0.00148290761607187,0.252017487286741,2.35680262287536,32,0.256147651159883,NA,"[7, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0261890350934433,0.0137
"79","repeat_var6_r4","XGBoost",0.1,"True","False",9,3,4,50,200,2,5.38070680799137,2525.91650421401,1.10752284000046,"20241025-111930",0.671117603778839,0.992700729927007,0.99705,0.822822822822823,1,0.902800658978583,0.999996114653971,0.999726454072978,0.0066429177612891,0.99972596397822,19667,59,0,274,0.9996,0.975,0.996350364963504,0.985559566787004,0.999996114653971,0.999726454072978,0.000431926371155528,0.99972596397822,19719,7,1,273,0.9998,0.992700729927007,0.992700729927007,0.992700729927007,0.999996114653971,0.999726454072978,0.000431926371155528,0.99972596397822,19724,2,2,272,NA,NA,10,NA,NA,2.40795599779785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0976653691834831,0.510333061968747,0.833036950136665,630,3,0.3603006719491,2.84895743575557,NA,NA,NA,NA,NA,NA,0.0137
"80","repeat2_2_var6","InceptionTime",0.1,"True","False",7,3,4,50,200,2,92.9464645069093,56358.4767896838,15.6353700929321,"20241014-114837",0.9049315,0.975609756097561,0.9989,0.921985815602837,1,0.959409594095941,0.999826202166628,0.984397349707128,0.0047936306844859,0.984360112529479,19718,22,0,260,0.9989,0.921985815602837,1,0.959409594095941,0.999826202166628,0.984397349707128,0.000898809306743325,0.984360112529479,19718,22,0,260,0.99935,0.952380952380952,1,0.975609756097561,0.999826202166628,0.984397349707128,0.000898809306743325,0.984360112529479,19727,13,0,260,NA,256,10,0.00958479088152108,0.389965566883384,1.22624502271036,16,0.245336135770937,0.000530028058800463,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402576886832302,0.013
"81","repeat2_2_var6","InceptionTime",0.1,"True","False",8,3,4,50,200,2,209.824800643953,25983.9638046949,48.7388858509948,"20241102-102947",0.78009045,0.965116279069767,0.9229,0.142697881828317,0.984615384615385,0.249269717624148,0.997950666354922,0.962299280214596,0.174586020930897,0.962073244582677,18202,1538,4,256,0.9229,0.142697881828317,0.984615384615385,0.249269717624148,0.997948717948718,0.962298528223193,0.0311114834569366,0.962072506033441,18202,1538,4,256,0.9991,0.97265625,0.957692307692308,0.965116279069767,0.997948717948718,0.962298528223193,0.0311114834569366,0.962072506033441,19733,7,11,249,0.0487788181818574,128,10,0.00255673853524239,0.32030597988668,1.5472658951284,16,0.272369733128954,0.324805462509,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013
"82","repeat2_2_var6","InceptionTime",0.1,"True","False",9,3,4,50,200,2,363.787022734992,49797.331201176,39.9137370389653,"20241031-075913",0.04159646,0.968105065666041,0.987,0,0,0,0.999773400358507,0.965946862722545,0.0223347755774194,0.96550265996769,19740,0,260,0,0.987,0,0,0,0.999773400358507,0.965946862722546,0.00915392668477045,0.96550265996769,19740,0,260,0,0.99915,0.945054945054945,0.992307692307692,0.968105065666041,0.999773400358507,0.965946862722546,0.00915392668477045,0.96550265996769,19725,15,2,258,0.0487788181818574,128,10,0.00255673853524239,0.32030597988668,1.5472658951284,16,0.272369733128954,0.324805462509,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013
"83","repeat2_2_var6","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,380.905990658794,80526.4167173111,16.5223243250512,"20241014-114855",0.8385,0.97196261682243,0.9992,0.942028985507246,1,0.970149253731343,0.999869749045281,0.985483162905875,0.00543665626302575,0.98546199801504,19724,16,0,260,0.9992,0.942028985507246,1,0.970149253731343,0.999869846465591,0.985483440306081,0.000857287022828748,0.985473441208483,19724,16,0,260,0.99925,0.945454545454545,1,0.97196261682243,0.999869846465591,0.985483440306081,0.000857287022828748,0.985473441208483,19725,15,0,260,NA,128,10,0.00858702679762137,0.43454872875945,1.26148648514923,NA,0.237525747180676,NA,NA,NA,NA,64,2,NA,0.381443288471241,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,512,3,0.230831585557066,0.00216725300293578,0.013
"84","repeat2_2_var6","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,347.168158381712,101055.985141096,14.9564832290635,"20241014-114912",0.4653546,0.988416988416988,0.99965,0.992217898832685,0.980769230769231,0.986460348162476,0.999715143013015,0.984866399635558,0.00657390766760012,0.984733285699884,19738,2,5,255,0.99965,0.992217898832685,0.980769230769231,0.986460348162476,0.999715337853636,0.984866900140568,0.000403116970612679,0.984733785595486,19738,2,5,255,0.9997,0.992248062015504,0.984615384615385,0.988416988416988,0.999715337853636,0.984866900140568,0.000403116970612679,0.984733785595486,19738,2,4,256,NA,64,10,0.00438318465816229,0.379410337174116,1.45866646783534,NA,0.167086787570004,NA,NA,"[3, 5, 7]","[64, 128, 64]",100,2,0.236423124905431,0.475493893428743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00941082618230477,0.013
"85","repeat2_2_var6","MLSTMFCN",0.1,"True","False",9,3,4,50,200,2,96.9488318129443,63952.6031310221,35.8862277739681,"20241030-091228",0.25499025,0.954635108481262,0.9951,0.99390243902439,0.626923076923077,0.768867924528302,0.999700919647728,0.982332255293384,0.0121095719626061,0.982302896724412,19739,1,97,163,0.9951,0.99390243902439,0.626923076923077,0.768867924528302,0.999700919647728,0.982332255293384,0.0031836869590465,0.982302896724412,19739,1,97,163,0.99885,0.979757085020243,0.930769230769231,0.954635108481262,0.999700919647728,0.982332255293384,0.0031836869590465,0.982302896724412,19735,5,18,242,0.0144807744345875,128,5,0.00334409615894109,0.469198123932787,1.26158413828789,NA,0.040425993871471,NA,NA,"[3, 5, 7]","[128, 256, 256]",120,3,0.273858330550886,0.05795496182249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013
"86","repeat2_2_var6","ResNet",0.1,"True","False",7,3,4,50,200,2,545.592549747322,124534.294884217,20.2601672378369,"20241014-114759",0.32079524,0.990439770554493,0.99975,0.992277992277992,0.988461538461539,0.990366088631985,0.999993959940769,0.999542845938436,0.023525553265342,0.999541965620691,19738,2,3,257,0.99975,0.992277992277992,0.988461538461539,0.990366088631985,0.999993959940769,0.999542845938436,0.000267632503766244,0.999541965620691,19738,2,3,257,0.99975,0.984790874524715,0.996153846153846,0.990439770554493,0.999993959940769,0.999542845938436,0.000267632503766244,0.999541965620691,19736,4,1,259,NA,64,10,0.00971600664690334,0.476790199009727,2.37988151038311,128,0.0428660808484436,NA,"[3, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027509549577702,0.013
"87","repeat2_2_var6","ResNet",0.1,"True","False",7,3,4,50,200,2,78.9534362182021,37402.2378914519,9.22115103900433,"20241018-125828",0.077583835,0.968503937007874,0.99825,1,0.865384615384615,0.927835051546392,0.981894240511262,0.963642743398288,0.00347575035743838,0.963632414261104,19740,0,35,225,0.99825,1,0.865384615384615,0.927835051546392,0.981884498480243,0.963628026680329,0.0014303554812463,0.96361770359363,19740,0,35,225,0.9992,0.991935483870968,0.946153846153846,0.968503937007874,0.981884498480243,0.963628026680329,0.0014303554812463,0.96361770359363,19738,2,14,246,0.00956489623547895,128,5,0.000868988566390404,0.436755770756954,1.04063376257843,32,0.356660241966886,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013
